/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_46_709.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_46_709.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_46_709.jpg, 0, 0, 0, 7.818256E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_46_828.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_46_828.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_46_828.jpg, 0, 0, 0, 8.238333E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_46_938.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_46_938.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_46_938.jpg, 0, 0, 0, 7.852707E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_047.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_047.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_047.jpg, 0, 0, 0, 7.84541E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_159.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_159.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_159.jpg, 0, 0, 0, 8.338175E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_267.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_267.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_267.jpg, 0, 0, 0, 7.800342E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_378.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_378.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_378.jpg, 0, 0, 0, 8.395427E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_486.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_486.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_486.jpg, 0, 0, 0, 8.191536E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_594.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_594.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_594.jpg, 0, 0, 0, 7.783413E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_701.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_701.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_701.jpg, 0, 0, 0, 8.027884E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_819.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_819.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_819.jpg, 0, 0, 0, 7.82522E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_47_928.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_47_928.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_47_928.jpg, 0, 0, 0, 7.920964E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_48_036.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_48_036.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_48_036.jpg, 0, 0, 0, 7.800457E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_48_145.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_48_145.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_48_145.jpg, 0, 0, 0, 7.777711E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_48_253.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_48_253.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_48_253.jpg, 0, 0, 0, 7.821032E-05
/Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/center_2023_06_27_10_26_48_363.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/left_2023_06_27_10_26_48_363.jpg, /Users/hectorsalvadormontanezalvarez/Desktop/Train4/IMG/right_2023_06_27_10_26_48_363.jpg, 0, 0, 0, 7.928652E-05
